album_id	name	billboard	artists	popularity	total_tracks	album_type	image_url
2wTp2VC10uHnpRSdZMtqBB	Soulforce Revolution	Soulforce Revolution	{'1ByqGbfU0crCY2zEr0U8Sv': '7 Seconds'}	28	11	album	https://i.scdn.co/image/1d3ce77ccbfa2d228dfdd9b8772ffd471df0e0d4
32hEtpw8J9opz3x6VhKgNA	Neither Fish Nor Flesh a Soundtrack Of Love, Faith, Hope & Destruction	Neither Fish Nor Flesh	{'1JpHKf8Ztyd8HXU8p6m9cc': "Terence Trent D'Arby"}	27	12	album	https://i.scdn.co/image/a544d8298e2d4510b04de8fde70c0d44461a7a9c
5FswYDu04pts1oABDgSsoK	All Nite	All Nite	{'4Ov9J4cvkh5R58vs0fJPhk': 'Entouch'}	23	8	album	https://i.scdn.co/image/8f5e092cf68b91cbc6b51873ace4257e5f01e0d3
5cIvu6047CsrlgRcdwd2HQ	The Years Of Decay	The Years Of Decay	{'0NmYchKQ8JIR9QHYJA0FRe': 'Overkill'}	48	9	album	https://i.scdn.co/image/ccdfa459c15f7e4610be585f4745ef8380fd715d
3hgAoHSmany3EiKL0Aqh3G	Foreign Affair	Foreign Affair	{'1zuJe6b1roixEKMOtyrEak': 'Tina Turner'}	59	12	album	https://i.scdn.co/image/630bd53612c60c187ffbbd678b205f22f6786f73
4aGD6GhW0VrvRXcwb8MDb3	Strange Fire (Expanded Edition)	Strange Fire	{'4wM29TDTr3HI0qFY3KoSFG': 'Indigo Girls'}	25	12	album	https://i.scdn.co/image/019a02f5859a66e5f7e6b9ae0b57f38e802c01d1
6vSC6IoZLnfMZ3IuzAugsu	Built To Last	Built To Last	{'4TMHGUX5WI7OOm53PqSDAT': 'Grateful Dead'}	31	9	album	https://i.scdn.co/image/685652fda7a89d3aed24bae72c9727a8a3758ac7
0ceqZhLppUw6ij4ZO4q9RT	You Wanna Dance With Me?	You Wanna Dance With Me?	{'71aKjsWKYqASAffyIQaocZ': 'Jody Watley'}	16	9	album	https://i.scdn.co/image/dbc7e911fe215906bc40d2a6a77ad111629e37bb
6xE6A0Vwd2LmopR6Mn8UFG	Loc-ed After Dark	Loc-ed After Dark	{'5Y8EphH8Vdqu5SLj6K5vjj': 'Tone-Loc'}	57	11	album	https://i.scdn.co/image/9cc18d31f6bdfb7c554020b30a53baa5f1214297
1g7xJwL29iNJxWfGePu7Vo	Dangerous Toys	Dangerous Toys	{'2ASrZfFxWDnzsNwUQg3pzl': 'Dangerous Toys'}	38	11	album	https://i.scdn.co/image/ea1d9cc084fc7b030e5af3ce568f1688fda496bd
2IO8mNFG4FS3sdVWUG3qGC	Silky Soul	Silky Soul	{'6rXycobs8wkWicUGLtmB0n': 'Frankie Beverly', '3DvdryKH4O95ZnsUZJKXpt': 'Maze'}	46	10	album	https://i.scdn.co/image/fd358545e154dde86ffa8895c4c8f9bab4adc0bf
2NL8Zf0oeqiE3DW1Wkad3X	Greatest Hits	Billy Ocean's Greatest Hits	{'5IDs1CK15HegSAhGEbSYXo': 'Billy Ocean'}	6	11	compilation	https://i.scdn.co/image/60cfbdf3457040ae546f0e0d7ffeb5dd159215a7
3PJA8nBeIgtXq6tIz6WKiE	Black & White Night 30 (Live)	Black & White Night: 30	{'0JDkhL4rjiPNEp92jAgJnS': 'Roy Orbison'}	46	19	album	https://i.scdn.co/image/726520cb922c0259d8bbd84515df88a7b5dde3e2
2JQU5ZvGycMsa7gITyaGb6	Rei Momo	Rei Momo	{'20vuBdFblWUo2FCOvUzusB': 'David Byrne'}	39	15	album	https://i.scdn.co/image/0d17c493424cf26d4e0f23222ab805abcf63201b
1JJtA0AmTd6N72qzbPOAjA	Jeff Beck's Guitar Shop With Terry Bozzio And Tony Hymas (with Terry Bozzio & Tony Hymas)	Jeff Beck's Guitar Shop	{'0AD4odMWVQ2wUSlgxOB5Rl': 'Jeff Beck'}	33	9	album	https://i.scdn.co/image/103f63e6149fc937ed99d5a29ee078e87f63f86f
2AyJzvREOnlnYhaBzF1Kxp	Raw Like Sushi	Raw Like Sushi	{'3JxCEqL9zjKnDJgUhRuRJD': 'Neneh Cherry'}	48	14	album	https://i.scdn.co/image/1641462e31a7e75353bd42f0a8dd2f33615b08f4
532IlegHv3OfVGgyCFGBTs	Vivid	Vivid	{'6Uhp7WA6sjm5ZL6Xz561de': 'Living Colour'}	58	16	album	https://i.scdn.co/image/69a10ae58e3eee6cd25494debe3b1f6ff0eed9bb
6Sy383KpqoNe5b6MmvgfCQ	Strange Angels	Strange Angels	{'5hqB3Fxgin9YGYa0mIGf1G': 'Laurie Anderson'}	29	10	album	https://i.scdn.co/image/683f9a7b7cc8cff56e78eabc9e0da5c743217513
1BU6ntv40kcIOT36ZF7z69	State Of The Heart	State Of The Heart	{'0qAmeOULjwn04k6jMMeDyr': 'Mary Chapin Carpenter'}	29	11	album	https://i.scdn.co/image/7b89d467eba9e67fb73fb76ce6482ac8ba23eb5a
7Cw0OKQKW52UTCrEH54uLD	The Fabulous Baker Boys (Original Motion Picture Soundtrack)	The Fabulous Baker Boys	{'0LyfQWJT6nXafLPZqxe9Of': 'Various Artists'}	23	11	compilation	https://i.scdn.co/image/d7860ae918ecadaba4e8baf9243001dc7079ab11
2Z73HeYQNCf5T8dzzHaoz5	The Mind Is A Terrible Thing To Taste	The Mind Is A Terrible Thing To Taste	{'1DXylZlWbVvlckNqwvjTEt': 'Ministry'}	45	9	album	https://i.scdn.co/image/0e4d7222dc6f3b068b2c44b861ab39e3c422a546
5eyvhSgU4miwkUv1FzEaco	Rich And Poor	Rich And Poor	{'1twC2fwPG5FkvYcMpVBQRz': 'Randy Crawford'}	20	11	album	https://i.scdn.co/image/2ca2518db3e7f28b88029921a3e4340103cee8e0
3D3e7FkMl7ggP83RLKXYsa	Round Trip	Round Trip	{'4TwHRCIu3Xg9fjS3l7owkp': 'The Gap Band'}	32	11	album	https://i.scdn.co/image/e51cd15562332e84b98f4ee48a1e719736fbb274
6FT5HGyjHqTOuZGvNSbEqX	The Rolling Stones Singles Collection * The London Years	Singles Collection - The London Years	{'22bE4uQ6baNwSHPVcDxLCe': 'The Rolling Stones'}	49	58	compilation	https://i.scdn.co/image/f28bfb72cf23595a96a189c9b869040e5b5c343b
0HpZFxWfSL8V4wzEtUvGFo	Greatest Hits 1979-1990	Greatest Hits 1979-1990	{'2JSjCHK79gdaiPWdKiNUNp': 'Dionne Warwick'}	54	12	compilation	https://i.scdn.co/image/c7fe92faa88319455123b7215af37416d10a8368
6dgWasE4M0JRNm15PLQOaK	In The Land Of Salvation And Sin	In The Land Of Salvation And Sin	{'2hnzQ6eCFkxUIPsVcsdj8A': 'The Georgia Satellites'}	35	14	album	https://i.scdn.co/image/0c4709a1808d1a7807c89ceb8b53dc49700f9311
2qoQj5LNHagch5PSFI62ck	Raging Slab	Raging Slab	{'1fZu6rXyZRurOx6tE3dchn': 'Raging Slab'}	14	11	album	https://i.scdn.co/image/3b0c4e2e52bb9fb06bf7be7aea8ce90c956bdc3f
6F394tygBHnJ76dBV4zKFs	Rock Island (2006 Remaster)	Rock Island	{'6w6z8m4WXX7Tub4Rb6Lu7R': 'Jethro Tull'}	24	13	album	https://i.scdn.co/image/267dd104888090a7ee1464b1cb5c891e0dee0795
5PnwSSRbLcCLpNMe2LFhOC	Electric Youth	Electric Youth	{'18jZvCsW1PJ4FDQ5gEXuKp': 'Debbie Gibson'}	62	13	album	https://i.scdn.co/image/a1e2bf8e50f43db5e4dc988ba07031b875b544a6
1KogbTSOYl4u0jZrAoXnko	Saraya	Saraya	{'3ruACf0oMHNYWImFGj10c6': 'Saraya'}	30	11	album	https://i.scdn.co/image/1099a2a1b59064a039e503c05f11a0ee9b082d53
40uQeK7Jomq7oT7aG5lS93	Gorky Park	Gorky Park	{'1qqNkaZGPRMuPsbyff8zQg': 'Gorky Park'}	36	11	album	https://i.scdn.co/image/ca9ec50f57ef777320c379ea95970a8e127cf5f3
5zvy6zyWxnUUyNKnTOVrad	Sound And Vision	Sound + Vision	{'0oSGxfWSnnOXhD2fKuz2Gy': 'David Bowie'}	47	69	compilation	https://i.scdn.co/image/77eb7c17cafe5503d62365fe12c6ae48a08ea0dc
1Rn0gSU6zJ8ejGrtuz1DC7	See the Light	See The Light	{'3d2hJTVTwo08F9b0ZFQukJ': 'The Jeff Healey Band'}	37	13	album	https://i.scdn.co/image/e7873485a81e81d363f4d3b9b08d4f69ca429b10
1RCAG3LrDwYsNU5ZiUJlWi	G N' R Lies	G N' R Lies	{'3qm84nBOXUEQ2vnTfUTTFC': "Guns N' Roses"}	63	8	album	https://i.scdn.co/image/948b7e075a9120d9cb23b68efead7c5c575cecc3
15aKGaHdNBHfSGjx7KnhWZ	Christmas In America	Christmas In America	{'4tw2Lmn9tTPUv7Gy7mVPI4': 'Kenny Rogers'}	15	14	album	https://i.scdn.co/image/07a6e5a63f0313e70b428e56066dfcdaac6124f6
1Qzf0DMEMbVw1ATW7uYdZ9	An Old Time Christmas	An Old Time Christmas	{'1pTuR132U5b4Rizal2Pr7m': 'Randy Travis'}	20	10	album	https://i.scdn.co/image/0cc10c5c998c1f4305ffb320b204b2fb89f0e5e0
67zS1RCgcJpJIjIFIeUPjW	Results	Results	{'3lQpSzdPxoF1FYk7ilbe37': 'Liza Minnelli'}	33	10	album	https://i.scdn.co/image/81355f80e089565740b410b5f022586e475c355f
47SovWK292kRpp6whrNSdP	Wild Weekend	Wild Weekend	{'5PpcyAkdpuo9a08HiU6yfi': 'NRBQ'}	20	12	album	https://i.scdn.co/image/b0f2b2f5579704dd0cdc056a6f4f843ddee10415
5uPBrDpKLr6PKnybKoQbbk	Larger Than Life	Larger Than Life	{'71aKjsWKYqASAffyIQaocZ': 'Jody Watley'}	37	13	album	https://i.scdn.co/image/20a1383a5bf3821cd6682f7a6ec02ef021cf0cb9
07OxOYan8kBmZXTULpgmwq	Monster	Monster	{'3JMajb2cdXN3DLobIT9jjE': "Fetchin' Bones"}	7	10	album	https://i.scdn.co/image/d20d60be380e5661534dbcb222c87f63357fb3f3
43gZtxmWRwNy2t9lL6uRHO	Big Game	Big Game	{'3nLYJvqbEzs5kg2TlprxIG': 'White Lion'}	49	11	album	https://i.scdn.co/image/d1e2a46c66b2589c66d564a0866814d12fa1ad6e
5IYNDR7BraRrltWJLefkuV	Big Ones	Big Ones	{'2CLVPk9FcywjClBcTvWPkT': 'Loverboy'}	45	14	compilation	https://i.scdn.co/image/f79d607ffdbd049a3246cb7d1b70c76e5fa48587
2DC1m7itrSgUKKZeHjGwUU	Key Lime Pie	Key Lime Pie	{'1JXB7XQ9hjLB5pnr1eowKR': 'Camper Van Beethoven'}	37	14	album	https://i.scdn.co/image/e6d33f39906581b7b3bb9fc240ca22bf05256c21
5NfddFsvEsGTPQPC2nYxsA	Love Among The Cannibals	Love Among The Cannibals	{'0kObWap02DEg9EAJ3PBxzf': 'Starship'}	42	11	album	https://i.scdn.co/image/1f5cd499b7cfdd909f7886bf22f7c7f004c8b33e
6HOwAhnOfB6poVR9cjVNd4	Megatop Phoenix	Megatop Phoenix	{'7hqZBHSgDs1odG9aupMzEI': 'Big Audio Dynamite'}	34	17	album	https://i.scdn.co/image/89dcc45e3a79d00498f92900c5f3aac7b4c6195b
03Lqx4gkBxfUBJDPIGYmM7	Just Lookin' For A Hit	Just Lookin' For A Hit	{'2sxmKe3CUrWnx7eoXMhOlW': 'Dwight Yoakam'}	35	10	album	https://i.scdn.co/image/6c0c0c0a085fdee1dbdf26d12803f0f67bc5c6b5
4rsu1iCAXa6bLTi3SMJvT6	Book of Days	Book Of Days	{'0O0lrN34wrcuBenkqlEDZe': 'The Psychedelic Furs'}	31	10	album	https://i.scdn.co/image/a9274b2bcadfcaaea11f800720ddc732076a7a8f
4Yw4z7Yt4cnQ6JESGG1wtw	Storms	Storms	{'5CAiy5rDr3LaSoGtJOq6A0': 'Nanci Griffith'}	13	10	album	https://i.scdn.co/image/4021f7e1ad7d0c1157fcbfee7e14181d911dcd45
3R6qOZ2QsPj6yWism4b7vk	Youngest in Charge	Youngest In Charge	{'3vIFTM70CYTYr122vTVpzx': 'Special Ed'}	43	11	album	https://i.scdn.co/image/abb32278eda3bbb06bce4e3be82249792d1cba0d
6N2W8EmbyRboYLsEqnWBKk	Sonic Temple	Sonic Temple	{'49DW3KvkyjHO35mK1JnSyS': 'The Cult'}	57	11	album	https://i.scdn.co/image/5b5b983e1a377a3fe14fd4c79fef888c23cc870b
4E9Hf766bwSbz8GiodFF5S	Too Long In The Wasteland	Too Long In The Wasteland	{'52BKc9OtCbQstAAPTIvLGH': 'James McMurtry'}	31	11	album	https://i.scdn.co/image/2431e211fc06e458c8eaea80c33ade3daba857dc
1rkuKm5mDoauq9XKjRV94x	Indigo Girls (Expanded Edition)	Indigo Girls	{'4wM29TDTr3HI0qFY3KoSFG': 'Indigo Girls'}	53	12	album	https://i.scdn.co/image/848b806a0a6b97451ab1864176a6f9d790d71940
3Qwp5BmAHxKzvyo6PBIGqz	One Bright Day	One Bright Day	{'3Z2jmNAP2UaGa8lPpi54wD': 'Ziggy Marley & The Melody Makers'}	37	13	album	https://i.scdn.co/image/e7f7a1e7f9d8c326d47123522f38b19abc2c0b37
0uYCUz4BPrah9DbL7IBKpV	Frank	Frank	{'6Jrj26oAY96EEC2lqC6fua': 'Squeeze'}	24	12	album	https://i.scdn.co/image/7f6269942c334ddca559cc39088b5cdf84fed67c
3GQRoIcUU0KSJBfwQkIok1	Here Today, Tomorrow Next Week!	Here Today, Tomorrow, Next Week	{'1G0Xwj8mza6b03iYkVdzDP': 'The Sugarcubes'}	25	16	album	https://i.scdn.co/image/de8409b997614ff229c8a520876b387788cd16f1
31E4oQYHBYUzhtzWQTc1S8	Migration	Migration	{'0SPkat5bgfP5wo2kbqZIwu': 'Dave Grusin'}	23	14	album	https://i.scdn.co/image/8d3fafd97458aa7fa3612a6c7db3b2af7f008591
3I2KtcUf1p4G8iAd43iEl9	Blind Man's Zoo	Blind Man's Zoo	{'0MBIKH9DjtBkv8O3nS6szj': '10,000 Maniacs'}	42	11	album	https://i.scdn.co/image/d9096bf024ba8bebcfb99e62eb1d0ca82fd2c191
6ARDkQ9znc4tjNyQm9Z9cM	Gretchen Goes To Nebraska	Gretchen Goes To Nebraska	{'3tn79LMMIdIT1T0TXumjaH': "King's X"}	35	12	album	https://i.scdn.co/image/84dd8191e9c67a45e232b314f1c224f45821d3b4
4RzZ6XUkzv3yQPstb4tcHN	2nd Wave (Bonus Track Version)	2nd Wave	{'7dXeJ8kAqTqtvNWQNV3sdU': 'Surface'}	45	16	album	https://i.scdn.co/image/7ef012a1100ea4d17b7fe20ca99cda685b3f7473
4MRXIM0Pd5mjmIiRugjRcj	Southside	Southside	{'5JsdVATHNPE0XdMFMRoSuf': 'Texas'}	51	11	album	https://i.scdn.co/image/bccd23351bbdd3d8adff8f4ac96d0f1e0e79b542
2qoLTSXxsdiHpuoPWrpJiy	Martika (Expanded Edition)	Martika	{'40enFxfEXXsEXKOt1vgx0k': 'Martika'}	54	16	album	https://i.scdn.co/image/d3a327c4ccfe3dbd6c9ea5bdc58470e099a78a46
7uGw3kAs32v8I4xZ2Ja9gj	Def, Dumb & Blonde	Def, Dumb & Blonde	{'7FxMjqH6DH056sdsstGeVl': 'Debbie Harry'}	34	15	album	https://i.scdn.co/image/504d645088621cf316e0bde80d5134acb3087929
4aMtQDeDMAHBfh7cE87PWo	Winger	Winger	{'2qQeKHrQJHLLbvDAOSO874': 'Winger'}	56	10	album	https://i.scdn.co/image/674fb06a1b227b5e9a26e1f17ce52b7b36f3a613
0R8Pl54TXSwXWtAEVaP7ew	A New Flame (Expanded)	A New Flame	{'1fa0cOhromAZdq2xRA4vv8': 'Simply Red'}	67	15	album	https://i.scdn.co/image/71ce563538bf9280f0e0d2e38d61794c5f7a08b8
4IoZ9APzXv9YjGjLDVTtir	Live	Reba Live	{'02rd0anEWfMtF7iMku9uor': 'Reba McEntire'}	17	19	album	https://i.scdn.co/image/491c4c4af272670f17ac819023059bf18a8a1c9d
0JjJUCWqlRwrEu68NAURhS	Big Trash	Big Trash	{'5jVeqi3PNaTOajfvBa4uFn': 'Thompson Twins'}	34	11	album	https://i.scdn.co/image/cb839f9c0d762d7d3b4af18882f6d91222457a18
0vavOnU2KSMozPIVTq9OS2	Blind to Reason	Blind To Reason	{'4SA20ppwlluQj8vOWyUc0F': 'Grayson Hugh'}	37	11	album	https://i.scdn.co/image/ccec01d0aaa923ded3242ba3d0fbc4cbc54815cf
4Pj84G9EXHvEoiK5ktW98X	Candleland (Expanded)	Candleland	{'5KGqHVetCqZiKRRgjrUBdq': 'Ian McCulloch'}	27	32	album	https://i.scdn.co/image/b44f48be60e0f61e40fd0cd088ff713f45d3625b
6lMlX68jJrx67hiCqdiDvW	bad guy (with Justin Bieber)	Guy	{'6qqNVTkY8uBg9cP3Jd7DAH': 'Billie Eilish', '1uNFoZAHBGtllmzznpCI3s': 'Justin Bieber'}	86	1	single	https://i.scdn.co/image/599bdef7fe3299b75a6a16831e96aa0761954714
3kIAbEYqvoLxWEGUTl8OOo	Max Q	Max Q	{'1Z5T0Jd16A4pIkNAqehTN6': 'The Reverse Engineers'}	1	12	album	https://i.scdn.co/image/60f1ecc7d73ab24b6934b0dab8ca9bcbc6caead2
1Cdy6WLmVZ0Lwxq4gHBYcz	Controlled By Hatred/Feel Like Shit... Deja-Vu	Controlled By Hatred/Feel Like Shit...Deja Vu	{'3WPKDlucMsXH6FC1XaclZC': 'Suicidal Tendencies'}	34	9	album	https://i.scdn.co/image/70cfa48e2730dc462723d49971d6b5d03736a203
4Eo5n1yCCQEh63UK4GPCqM	Let The Day Begin	Let The Day Begin	{'2bSugToVO8DavocRulW3Yj': 'The Call'}	36	11	album	https://i.scdn.co/image/34b4d7c4a8eeaf945e5da7063ee73a2faed16794
3kE6LwvidNi3jpkLreS170	Swass	Swass	{'3TQ9JTBI2n2hfo7aRONEYV': 'Sir Mix-A-Lot'}	49	13	album	https://i.scdn.co/image/685b1b01ab5cbc447353abcc63e400cdd7f70b5a
1xBuhBMYUQsf77qjcsHFAl	Not Fakin' It	Not Fakin' It	{'5Ul6r5lUSOraWUidNnsILZ': 'Michael Monroe'}	30	10	album	https://i.scdn.co/image/2d9a3f64e2cc78714b266273b13621266a1add8e
5tbI9BRcDGXNtLKegwzUAH	Four Winds	Four Winds	{'0dbqThA3WzcKBxN58KbdI8': 'Tangier'}	26	10	album	https://i.scdn.co/image/44db8f29bde274dd7ff81b35ece5c47796b7166e
2rddwrGdk7d7QQ3KkcLlHA	Walking With A Panther	Walking With A Panther	{'1P8IfcNKwrkQP5xJWuhaOC': 'LL Cool J'}	40	18	album	https://i.scdn.co/image/7d2917fcbaf03d7d8dd950861e61da4019c70e3b
31WVLciVB5ffpco1dZ9vHz	Knowledge Is King	Knowledge Is King	{'2RE8NwNxsOyuNZDD0jRxHP': 'Kool Moe Dee'}	35	10	album	https://i.scdn.co/image/f429b0ea06ddebab02758116d8c8ab6de4b57f09
0EX8famg04M9NzAxY5pJOY	Magnum Cum Louder	Magnum Cum Louder	{'7HZQqtnOYmjJl8XAB3Vg8y': 'Hoodoo Gurus'}	32	14	album	https://i.scdn.co/image/15aaf5a4d63c3ef7117ff7ae0fe1d11f27456e39
2DdwIvINBTqrTdjXDN7Uqw	Conspiracy	Conspiracy	{'5i0ph60TnwTlIGrOZAmcZa': 'King Diamond'}	40	10	album	https://i.scdn.co/image/f6963b8a081dad07d6a5a7e88ed8de41aec083c3
0b85z8aARGj7yT030ttoi0	When All The Pieces Fit	When All The Pieces Fit	{'0543y7yrvny4KymoaneT4W': 'Peter Frampton'}	13	10	album	https://i.scdn.co/image/70d029e64dd2bd26340bc6b284d15b8b5bb3a585
4dunPCYlcSkjfFdOKR32ZD	Letter from Home	Letter From Home	{'4uBSazM6snEc9wCG3jMlYt': 'Pat Metheny Group'}	48	12	album	https://i.scdn.co/image/747193daf7a56589feb43ee5b031dea80a29b648
4B14PRA0YmGeHzQDsUR2m8	Silhouette	Silhouette	{'26GHRG8x1F4AzbCKzUaIbw': 'Aquilo'}	36	2	single	https://i.scdn.co/image/aeb38347dd3a21768099fdf4c52737e95ba880f0
4dxBNRPePGqky6mIKGAVsr	Unfinished Business	Unfinished Business	{'3zpKjsMg2gw1St5WcWoUJN': 'EPMD'}	41	12	album	https://i.scdn.co/image/5dc84391eff46e9cf47b779bfc176e313f46d0e2
3lwe57WnxJai1NLtREbx72	About Time	About Time	{'7nkLRaWHImCvWGHdNGnhVE': 'Ten Years After'}	19	11	album	https://i.scdn.co/image/049121a9be0941f52c247a0780521cc9146729aa
7lNeBg16EP03ifo5Wutq52	Practice What You Preach	Practice What You Preach	{'28hJdGN1Awf7u3ifk2lVkg': 'Testament'}	47	10	album	https://i.scdn.co/image/0c5a4a72002375183de9d6f0e485c32e67e31390
5e5t6y3e6oGlLnyjmbpyGV	Atomic Playboys	Steve Stevens Atomic Playboys	{'4ZMaiDLfxDaoG7ULXgcnDb': 'Steve Stevens'}	31	11	album	https://i.scdn.co/image/125567ebc190e237774fb195ca40d247f967a35d
7ySBlv1N2wbYcaIwHBcBuy	Love And Rockets	Love And Rockets	{'09mvgMBvJkxarNIDGdwPWg': 'Love and Rockets'}	48	10	album	https://i.scdn.co/image/1b0001f83d295c45d929bf5ca6358d97a2e787eb
0feux7WFxM92BR8VJydV0n	On and On	On And On	{'3537Phr9t8GWkY2GtxDpnt': 'Fat Boys'}	14	15	album	https://i.scdn.co/image/ae58a9ed3038291b5003deeb3f201aadf56585b0
1snmEeB6b5jlLtzTChvfMj	Hear And Now	Hear & Now	{'3Fz2GbraVXhcpXnoi2Oe1r': 'Billy Squier'}	32	10	album	https://i.scdn.co/image/a4f8f511fee944453312d88474e2fdf60ad9bd66
60PRG7zVmLsgYWHpkJROta	Diamonds In The Raw	Diamonds In The Raw	{'6pXCjxMOBcWtvULYkFPVW6': 'The S.O.S Band'}	19	9	album	https://i.scdn.co/image/bf9e69b0224d7c2e1c8a575b3c61730160b2d4ad
2KhqEHyDKfe9XlRDN3SOsj	Perfect Symmetry	Perfect Symmetry	{'4S6URhg3PMKnCv9clR4ejE': 'Fates Warning'}	21	8	album	https://i.scdn.co/image/1b5dcb6985408a327551f0472259aaafab4f480e
59Ti0MtssgtVxrVE6T7oyR	Ghetto Music: The Blueprint of Hip-Hop (Expanded Edition)	Ghetto Music: The Blueprint Of Hip Hop	{'4toEjJSZu1rbfX2hfVdZFA': 'Boogie Down Productions'}	27	17	album	https://i.scdn.co/image/436dc96ea894300765ce3af09e840b462577f268
6lPb7Eoon6QPbscWbMsk6a	Surrealistic Pillow	Jefferson Airplane	{'2qFr8w5sWUITRlzZ9kZotF': 'Jefferson Airplane'}	71	17	album	https://i.scdn.co/image/a93ab07d6c3718f1d8f01185b53d336d1b2a986d
2bV5FAOobwbISpeEqZOBXB	9 (2011 - Remaster)	9	{'70MMkLXtue3Edj3RJhJkYp': 'Public Image Ltd.'}	25	10	album	https://i.scdn.co/image/c6b3a83f389010960a55cd07197955365af8cdb7
6ymZBbRSmzAvoSGmwAFoxm	Doolittle	Doolittle	{'6zvul52xwTWzilBZl6BUbT': 'Pixies'}	71	15	album	https://i.scdn.co/image/88acfc8bbbd077673678638e2bc17e5b38f7e302
1XN7cuhq8ZIvWsUUZ9xDzR	2 Hype	2 Hype	{'7mldB9nEb6VC2cUj7EcgFw': "Kid 'N Play"}	42	11	album	https://i.scdn.co/image/2e2efc7e361791a0d4e265c7c14a71881121ac41
4b8AZ9n9c5pN0WcElxMyFg	Stage Dolls	Stage Dolls	{'6H0YoV8pMik8ovVyM7aZ8m': 'Stage Dolls'}	37	9	album	https://i.scdn.co/image/d8ce1f5984eb4b2ab85ae608f0ffeff09fd6c8bb
4BGNOgFX94OiWvMdh56k9d	Master of Disguise	Master Of Disguise	{'0ZdLFpb5MhkSrsHef7A3Bb': 'Lizzy Borden'}	20	12	album	https://i.scdn.co/image/bfd6810a8b67be7eb180308b691869c5b168def3
1BMJhOIR46Vom6APdTXMWj	Big Daddy	Big Daddy	{'3lPQ2Fk5JOwGWAF3ORFCqH': 'John Mellencamp'}	37	13	album	https://i.scdn.co/image/7b20522bb7dbae0eaebec00a770abaf757114957
520iW3fXcWW5mbQToP0hs0	The Other Side of the Mirror	The Other Side Of The Mirror	{'7crPfGd2k81ekOoSqQKWWz': 'Stevie Nicks'}	49	12	album	https://i.scdn.co/image/c1f116e5a28e956a2587e91661f50bdda0797911
3jHk2i3nKQHizzf7vSQs3Z	Everybody Wants Some	Everybody Wants Some	{'2GjnMGiQjHjG5rb5cQ7P4k': 'Gucci Crew II'}	11	16	album	https://i.scdn.co/image/3b3254fb2df16bf9ce1311fdbb3a5ec3ad759e82
7Is9zETLCV3YYHp39PAbXq	Good To Be Back	Good To Be Back	{'5tTsrGPwQRWUsHR2Xf7Ke9': 'Natalie Cole'}	59	11	album	https://i.scdn.co/image/833734a63b3a9ea6a9d8c5e0750c4bf4c1618d5e
4SlFB2GYjGJQS9l1HZTn6V	Zapp V	V	{'396Kh0m4wGUvcMUULw71yi': 'Zapp'}	26	11	album	https://i.scdn.co/image/97dc46c500e64df600c87deb03541b9dae60ad73
0NJjvdOd3ULUTvoVFCCFJN	Watermark	Watermark	{'6uothxMWeLWIhsGeF7cyo4': 'Enya'}	61	13	album	https://i.scdn.co/image/24219539c33af6d5b1dababe78abcf6ec771b686
11wzB5qK8W3DXYbIan1cVe	Turn Of The Screw	Turn Of The Screw	{'6mXyqxtu4poGHRrlxmZOLG': 'Dirty Looks'}	19	11	album	https://i.scdn.co/image/ceecf6dc372c6ea62b4fa3c5d5b6270037351037
3dfI9hHNfOeLKtYbk6HIXR	Love Never Felt So Good (David Morales and Eric Kupper Def Mix)	Michael Morales	{'31TPClRtHm23RisEBtV3X7': 'Justin Timberlake', '3fMbdgg4jU18AjLCKBhRSm': 'Michael Jackson'}	33	4	single	https://i.scdn.co/image/e47d0da98aa57539460071fb697b049291a67e1a
2DE6zN3aXAM6ilUOjxbhRh	So Happy	So Happy	{'1Zq8pfBl4ejCMrWdeAdphc': 'Eddie Murphy'}	25	10	album	https://i.scdn.co/image/2829430ae8b4e513766da5552637efcf6293c185
1SupYdPNgqM9oe6m35GGC4	Junkyard Jazz	Junkyard	{'2eg89iLHG4JMEUZQmFaxou': 'Trudy and the Romance'}	44	5	single	https://i.scdn.co/image/8cc047e339150a9c183a99fa2d4616af4bce6f95
39gQ1HiUS295YJs1NgRxkc	Do The Right Thing (Original Motion Picture Soundtrack)	Do The Right Thing	{'0LyfQWJT6nXafLPZqxe9Of': 'Various Artists'}	20	16	compilation	https://i.scdn.co/image/5365a51278e7f938974634c364aad73810d29c5f
2Ck4KnfNbVPQqcRkmsDt6F	Karyn White	Karyn White	{'5lJBrQQ88JjskJmJeVKX4F': 'Karyn White'}	51	9	album	https://i.scdn.co/image/765ffe12e608647a4d951622a327855ddb0faf36
5EsAeGDozof1PIH3WPXLr2	Long Cold Winter	Long Cold Winter	{'7HL4id2U7FSDJtfKQHMgQx': 'Cinderella'}	61	10	album	https://i.scdn.co/image/bd01c8a68de1450996faf501affc8137f53ed384
4TzJROIsnfOkLUWmeOjt2F	The Great Adventures Of Slick Rick (Deluxe Edition)	The Great Adventures Of Slick Rick	{'1W9qOBYRTfP7HcizWN43G1': 'Slick Rick'}	53	17	album	https://i.scdn.co/image/7d6e8b1def529e1b33a6c76353c39ae41d44e20b
3NZbtWGQ3wxiWdDdni6Dvy	Can't Look Away	Can't Look Away	{'23ukNzhMiRiYgORi3n3RJq': 'Trevor Rabin'}	19	12	album	https://i.scdn.co/image/aa1fe7c02434eb1aa25ac57c3629d232bf24f049
